"2017-05-02 14:11:31,219",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 13:39:21,268","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.79,500,100,50,0,0,1001,0,2069,0,1000
"2017-05-02 13:42:06,469","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.21,500,100,50,0,0,1000,0,2195,0,1060
"2017-05-02 13:44:54,173","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.93,500,100,50,0,0,1000,0,2021,0,1007
"2017-05-02 13:47:43,534","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.55,500,100,50,0,0,1000,0,2231,0,1000
"2017-05-02 13:50:30,507","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.00,500,100,50,0,0,1000,0,2149,0,1026
"2017-05-02 13:53:14,527","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.90,500,100,50,0,0,1001,0,2121,0,1000
"2017-05-02 13:56:03,866","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.92,500,100,50,0,0,1002,0,2138,0,1000
"2017-05-02 13:58:51,308","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.96,500,100,50,0,0,1001,0,2206,0,1009
"2017-05-02 14:01:36,034","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.09,500,100,50,0,0,1002,0,2149,0,1031
"2017-05-02 14:04:23,950","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.82,500,100,50,0,0,1000,0,2217,0,1000
"2017-05-02 14:07:12,565","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.97,500,100,50,0,0,1001,0,2148,0,1000
"2017-05-02 14:09:57,124","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.85,500,100,50,0,0,1001,0,2071,0,1000
"2017-05-02 14:12:46,821","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,1818,0,1002
"2017-05-02 14:15:33,791","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.53,500,100,50,0,0,1000,0,2070,0,1004
"2017-05-02 14:18:15,411","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.78,500,100,50,0,0,1000,0,2233,0,1027
"2017-05-02 14:21:00,159","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.94,500,100,50,0,0,1000,0,1961,0,1007
"2017-05-02 14:23:46,681","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.80,500,100,50,0,0,1005,0,2136,0,1008
"2017-05-02 14:26:26,587","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.87,500,100,50,0,0,1002,0,2063,0,1026
"2017-05-02 14:29:16,252","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1001,0,2276,0,1072
"2017-05-02 14:32:04,597","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.88,500,100,50,0,0,1000,0,2214,0,1040
"2017-05-02 14:34:49,440","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.68,500,100,50,0,0,1000,0,1895,0,1000
"2017-05-02 13:21:27,304","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.12,500,100,50,0,0,1000,0,1883,0,1017
"2017-05-02 13:24:10,109","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.95,500,100,50,0,0,1000,0,2114,0,1022
"2017-05-02 13:26:57,298","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.26,500,100,50,0,0,1000,0,2182,0,1000
"2017-05-02 13:29:48,019","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.26,500,100,50,0,0,1000,0,2266,0,1022
"2017-05-02 13:32:35,959","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,1811,0,1002
"2017-05-02 13:35:22,870","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.98,500,100,50,0,0,1001,0,1973,0,1047
"2017-05-02 13:38:08,898","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.12,500,100,50,0,0,1000,0,2064,0,1062
"2017-05-02 13:40:59,619","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.19,500,100,50,0,0,1000,0,1925,0,1000
"2017-05-02 13:43:48,502","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.14,500,100,50,0,0,1001,0,1467,0,1001
"2017-05-02 13:46:32,160","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.06,500,100,50,0,0,1000,0,1903,0,1000
"2017-05-02 13:49:13,220","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.91,500,100,50,0,0,1000,0,2054,0,1000
"2017-05-02 13:52:01,986","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.89,500,100,50,0,0,1003,0,2038,0,1007
"2017-05-02 13:54:45,689","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,2031,0,1007
"2017-05-02 13:57:35,383","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.78,500,100,50,0,0,1000,0,2093,0,1009
"2017-05-02 14:00:22,887","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.97,500,100,50,0,0,1000,0,2078,0,1044
"2017-05-02 14:03:13,077","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.94,500,100,50,0,0,1001,0,1796,0,1000
"2017-05-02 14:06:03,425","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.96,500,100,50,0,0,1002,0,2105,0,1000
"2017-05-02 14:08:52,339","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.19,500,100,50,0,0,1001,0,2203,0,1001
"2017-05-02 14:11:42,740","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.10,500,100,50,0,0,1000,0,1887,0,1000
"2017-05-02 14:14:30,713","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.93,500,100,50,0,0,1000,0,2135,0,1086
"2017-05-02 14:17:14,415","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.37,500,100,50,0,0,1000,0,1965,0,1011
"2017-05-02 14:20:04,168","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.61,500,100,50,0,0,1002,0,1933,0,1022
"2017-05-02 14:22:50,466","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.88,500,100,50,0,0,1001,0,2187,0,1020
"2017-05-02 14:25:34,102","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.04,500,100,50,0,0,1000,0,1377,0,1000
"2017-05-02 14:28:21,150","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.60,500,100,50,0,0,1000,0,2053,0,1000
"2017-05-02 13:27:54,097","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.18,500,100,50,0,0,1001,0,2020,0,1022
"2017-05-02 13:30:44,549","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.99,500,100,50,0,0,1000,0,2212,0,1003
"2017-05-02 13:33:35,681","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.32,500,100,50,0,0,1001,0,1954,0,1001
"2017-05-02 13:36:22,446","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.13,500,100,50,0,0,1000,0,2121,0,1022
"2017-05-02 13:39:12,395","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.04,500,100,50,0,0,1000,0,1775,0,1001
"2017-05-02 13:42:02,754","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.91,500,100,50,0,0,1000,0,1621,0,1000
"2017-05-02 13:44:46,899","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.87,500,100,50,0,0,1000,0,2251,0,1006
"2017-05-02 13:47:36,740","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.79,500,100,50,0,0,1000,0,2131,0,1000
"2017-05-02 13:50:19,531","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.88,500,100,50,0,0,1001,0,2240,0,1003
"2017-05-02 13:53:08,867","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.69,500,100,50,0,0,1000,0,1969,0,1085
"2017-05-02 13:55:58,709","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.86,500,100,50,0,0,1000,0,2102,0,1000
"2017-05-02 13:58:40,380","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,1452,0,1000
"2017-05-02 14:01:23,233","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.92,500,100,50,0,0,1001,0,2219,0,1001
"2017-05-02 14:04:12,552","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.86,500,100,50,0,0,1000,0,2089,0,1014
"2017-05-02 14:07:02,080","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.99,500,100,50,0,0,1000,0,1513,0,1000
"2017-05-02 14:09:45,205","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.84,500,100,50,0,0,1002,0,2211,0,1023
"2017-05-02 14:12:35,368","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.98,500,100,50,0,0,1000,0,2246,0,1043
"2017-05-02 14:15:21,121","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.81,500,100,50,0,0,1000,0,2133,0,1034
"2017-05-02 14:18:10,558","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.69,500,100,50,0,0,1000,0,2205,0,1063
"2017-05-02 14:20:58,366","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1002,0,2068,0,1049
"2017-05-02 14:23:44,012","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.71,500,100,50,0,0,1000,0,1977,0,1025
"2017-05-02 14:26:27,209","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.87,500,100,50,0,0,1000,0,2210,0,1010
"2017-05-02 14:29:10,069","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,35.83,500,100,50,0,0,1000,0,2093,0,1016
"2017-05-02 14:31:58,474","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.25,500,100,50,0,0,1001,0,2050,0,1079
"2017-05-02 14:34:41,629","16,16,16","20,20,20",16,7,7,7,True,LinearRegression,36.12,500,100,50,0,0,1000,0,1961,0,1000
