"2017-05-23 21:59:01,630",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-23 23:54:15,912","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,73.68,87,1480,540,1480,522,370,87
"2017-05-24 00:03:02,625","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,78.16,84,1480,587,1480,521,370,84
"2017-05-24 00:12:18,767","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,95.70,85,1480,556,1480,523,370,85
"2017-05-24 00:21:27,361","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,90.13,90,1480,566,1480,515,370,90
"2017-05-24 00:30:29,365","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,87.99,90,1480,562,1480,547,370,90
"2017-05-24 00:39:41,131","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,91.29,87,1480,552,1480,538,370,87
"2017-05-24 00:48:46,132","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,87.14,88,1480,562,1480,518,370,88
"2017-05-24 00:57:48,746","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,78.37,98,1480,552,1480,508,370,98
"2017-05-24 01:06:36,126","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,67.31,92,1480,565,1480,539,370,92
"2017-05-24 01:15:38,417","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,82.95,92,1480,546,1480,517,370,92
"2017-05-24 01:24:42,859","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,83.20,90,1480,576,1480,522,370,90
"2017-05-24 01:33:48,441","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,83.73,92,1480,559,1480,532,370,92
"2017-05-24 01:42:48,864","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,82.66,89,1480,539,1480,520,370,89
"2017-05-24 01:51:57,783","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,86.95,92,1480,564,1480,538,370,92
"2017-05-24 02:01:03,875","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,87.41,94,1480,564,1480,529,370,94
"2017-05-24 02:10:02,179","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,80.95,97,1480,570,1480,504,370,97
"2017-05-24 02:19:07,210","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,85.53,91,1480,585,1480,512,370,91
"2017-05-24 02:28:11,000","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,84.17,92,1480,554,1480,503,370,92
"2017-05-24 02:37:19,086","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,86.99,94,1480,565,1480,518,370,94
"2017-05-24 02:46:03,434","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,68.64,89,1480,545,1480,517,370,89
"2017-05-24 02:55:19,998","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,97.27,99,1480,572,1480,510,370,99
"2017-05-24 03:04:25,773","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,88.34,82,1480,556,1480,505,370,82
"2017-05-24 03:13:38,675","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,89.57,90,1480,549,1480,507,370,90
"2017-05-24 03:22:47,366","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,87.85,90,1480,558,1480,532,370,90
"2017-05-24 03:31:54,996","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,85.92,97,1480,573,1480,498,370,97
"2017-05-23 22:05:43,938","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,36.19,96,1480,566,1480,513,370,96
"2017-05-23 22:12:22,191","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,38.48,96,1480,581,1480,541,370,96
"2017-05-23 22:19:01,279","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,40.31,104,1480,556,1480,514,370,104
"2017-05-23 22:25:37,007","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.12,97,1480,571,1480,504,370,97
"2017-05-23 22:32:14,577","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,38.69,83,1480,554,1480,520,370,83
"2017-05-23 22:38:52,561","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,40.66,93,1480,528,1480,524,370,93
"2017-05-23 22:45:31,653","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.69,92,1480,554,1480,524,370,92
"2017-05-23 22:52:07,439","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,36.65,88,1480,595,1480,545,370,88
"2017-05-23 22:58:40,315","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,37.25,96,1480,537,1480,510,370,96
"2017-05-23 23:05:14,500","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,36.86,89,1480,552,1480,494,370,89
"2017-05-23 23:11:49,065","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,36.53,89,1480,544,1480,523,370,89
"2017-05-23 23:18:24,929","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,40.18,86,1480,564,1480,524,370,86
"2017-05-23 23:25:05,424","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,40.35,97,1480,550,1480,495,370,97
"2017-05-23 23:31:36,637","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,37.46,101,1480,538,1480,518,370,101
"2017-05-23 23:38:12,450","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,37.81,103,1480,572,1480,529,370,103
"2017-05-23 23:44:48,167","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.81,88,1480,544,1480,524,370,88
"2017-05-23 23:51:22,693","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.78,105,1480,545,1480,506,370,105
"2017-05-23 23:57:59,786","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.07,92,1480,555,1480,537,370,92
"2017-05-24 00:04:32,580","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,37.29,90,1480,549,1480,519,370,90
"2017-05-24 00:11:19,028","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,43.60,88,1480,565,1480,515,370,88
"2017-05-24 00:18:02,389","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,42.66,96,1480,572,1480,516,370,96
"2017-05-24 00:24:43,720","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,44.03,89,1480,563,1480,512,370,89
"2017-05-24 00:31:19,999","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,38.02,91,1480,537,1480,490,370,91
"2017-05-24 00:37:56,355","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,37.65,84,1480,544,1480,508,370,84
"2017-05-24 00:44:28,226","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,37.27,100,1480,549,1480,521,370,100
"2017-05-23 22:00:20,247","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,38.16,90,1480,541,1480,532,370,90
"2017-05-23 22:06:55,310","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,36.51,108,1480,558,1480,511,370,108
"2017-05-23 22:13:40,325","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.60,94,1480,579,1480,500,370,94
"2017-05-23 22:20:38,463","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,53.90,94,1480,529,1480,535,370,94
"2017-05-23 22:27:19,904","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,40.03,81,1480,562,1480,520,370,81
"2017-05-23 22:34:02,408","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,41.25,97,1480,584,1480,540,370,97
"2017-05-23 22:40:41,901","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.44,97,1480,568,1480,490,370,97
"2017-05-23 22:47:16,628","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,40.03,111,1480,536,1480,527,370,111
"2017-05-23 22:53:54,043","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,42.31,105,1480,600,1480,518,370,105
"2017-05-23 23:00:30,527","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,39.82,88,1480,552,1480,512,370,88
"2017-05-23 23:07:32,280","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,47.15,92,1480,558,1480,524,370,92
"2017-05-23 23:14:08,923","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,40.50,89,1480,566,1480,530,370,89
"2017-05-23 23:20:43,689","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,46.50,99,1480,569,1480,530,370,99
"2017-05-23 23:27:14,411","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,46.26,87,1480,560,1480,529,370,87
"2017-05-23 23:33:51,421","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,49.25,98,1480,546,1480,551,370,98
"2017-05-23 23:40:28,462","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,50.25,84,1480,573,1480,522,370,84
"2017-05-23 23:47:05,119","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,46.91,95,1480,592,1480,530,370,95
"2017-05-23 23:53:36,432","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,45.82,89,1480,582,1480,529,370,89
"2017-05-24 00:00:02,106","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,43.82,86,1480,544,1480,526,370,86
"2017-05-24 00:06:40,063","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,50.46,98,1480,563,1480,499,370,98
"2017-05-24 00:13:07,923","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,46.84,96,1480,545,1480,492,370,96
"2017-05-24 00:19:45,010","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,47.78,94,1480,563,1480,531,370,94
"2017-05-24 00:26:19,995","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,46.00,87,1480,581,1480,533,370,87
"2017-05-24 00:32:55,978","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,50.54,87,1480,569,1480,526,370,87
"2017-05-24 00:39:38,104","20,20,20","70,70,70","90,90,90",12,12,12,True,LinearRegression,4,51.36,88,1480,560,1480,507,370,88
