"2017-05-01 18:22:01,918",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-01 19:42:29,439","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,39.05,500,100,50,0,0,1000,0,1215,0,1003
"2017-05-01 19:45:22,109","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,39.03,500,100,50,0,0,1002,0,1086,0,1021
"2017-05-01 19:48:10,453","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.94,500,100,50,0,0,1002,0,1010,0,1223
"2017-05-01 18:27:38,438","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.99,500,100,50,0,0,1005,0,1024,0,1193
"2017-05-01 18:31:17,338","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.24,500,100,50,0,0,1009,0,1016,0,1170
"2017-05-01 18:34:53,159","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.13,500,100,50,0,0,1001,0,1270,0,1009
"2017-05-01 18:38:27,671","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.89,500,100,50,0,0,1002,0,1035,0,2224
"2017-05-01 18:42:01,356","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.00,500,100,50,0,0,1003,0,1170,0,1003
"2017-05-01 18:45:38,523","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.69,500,100,50,0,0,1004,0,2270,0,1003
"2017-05-01 18:49:12,892","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.19,500,100,50,0,0,1000,0,1135,0,1057
"2017-05-01 18:52:49,815","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.80,500,100,50,0,0,1005,0,1087,0,1012
"2017-05-01 18:56:20,364","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.69,500,100,50,0,0,1002,0,1007,0,2425
"2017-05-01 18:59:53,806","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.60,500,100,50,0,0,1003,0,1029,0,1029
"2017-05-01 19:03:33,162","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.80,500,100,50,0,0,1003,0,1020,0,1043
"2017-05-01 19:07:09,684","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.81,500,100,50,0,0,1005,0,1062,0,1027
"2017-05-01 19:10:40,556","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.99,500,100,50,0,0,1003,0,1056,0,1005
"2017-05-01 19:14:13,227","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.33,500,100,50,0,0,1006,0,1087,0,1015
"2017-05-01 19:17:47,472","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.34,500,100,50,0,0,1003,0,1037,0,1146
"2017-05-01 19:21:24,206","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,48.05,500,100,50,0,0,1004,0,1277,0,1872
"2017-05-01 19:24:56,476","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,47.67,500,100,50,0,0,1001,0,1030,0,1010
"2017-05-01 19:28:09,349","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,42.86,500,100,50,0,0,1001,0,1132,0,1277
"2017-05-01 19:31:26,296","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.04,500,100,50,0,0,1004,0,1148,0,1063
"2017-05-01 19:34:31,699","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,43.67,500,100,50,0,0,1018,0,1007,0,1030
"2017-05-01 19:37:48,795","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,45.34,500,100,50,0,0,1001,0,1087,0,1001
"2017-05-01 19:41:09,026","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,46.39,500,100,50,0,0,1002,0,1017,0,1010
"2017-05-01 19:44:20,270","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,42.76,500,100,50,0,0,1004,0,1149,0,1083
"2017-05-01 19:47:21,232","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,40.29,500,100,50,0,0,1001,0,1089,0,1189
"2017-05-01 19:50:17,270","16,16,16","20,20,20",146,7,7,7,True,LinearRegression,38.92,500,100,50,0,0,1002,0,1433,0,1001
