"2017-04-28 14:47:40,216",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-06-06 12:36:29,956","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,13.87,167,1480,1168,1480,1065,370,167
"2017-06-06 12:38:39,028","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,14.98,152,1480,1179,1480,1076,370,152
"2017-06-06 12:40:47,247","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,14.74,150,1480,1195,1480,1069,370,150
"2017-06-06 12:42:55,440","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,15.02,151,1480,1194,1480,1066,370,151
"2017-06-06 12:45:02,791","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,13.66,152,1480,1215,1480,1077,370,152
"2017-06-06 12:47:10,348","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,13.36,141,1480,1204,1480,1072,370,141
"2017-06-06 12:49:16,778","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,12.69,165,1480,1185,1480,1084,370,165
"2017-06-06 12:51:25,206","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,14.44,163,1480,1202,1480,1047,370,163
"2017-06-06 12:53:34,521","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,15.25,168,1480,1167,1480,1074,370,168
"2017-06-06 12:55:39,549","20,20,20","20,20,20","150,150,150",12,12,12,True,LinearRegression,4,15.21,176,1480,1168,1480,1071,370,176
"2017-04-28 14:49:48,446","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.93,165,1480,1204,1480,1074,370,165
"2017-04-28 14:52:04,248","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.60,189,1480,1202,1480,1082,370,189
"2017-04-28 14:54:22,538","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.07,163,1480,1197,1480,1041,370,163
"2017-04-28 14:56:37,694","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.57,149,1480,1179,1480,1064,370,149
"2017-04-28 14:58:55,240","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.64,158,1480,1214,1480,1078,370,158
"2017-04-28 15:01:13,445","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.06,150,1480,1192,1480,1086,370,150
"2017-04-28 15:03:28,317","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.19,170,1480,1190,1480,1069,370,170
"2017-04-28 15:05:42,868","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.65,176,1480,1197,1480,1069,370,176
"2017-04-28 15:07:54,204","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.81,157,1480,1203,1480,1081,370,157
"2017-04-28 15:10:10,133","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.61,188,1480,1192,1480,1098,370,188
"2017-04-28 15:12:23,536","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.39,151,1480,1194,1480,1097,370,151
"2017-04-28 15:14:34,264","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.00,170,1480,1202,1480,1075,370,170
"2017-04-28 15:16:47,583","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.96,157,1480,1196,1480,1080,370,157
"2017-04-28 15:19:01,661","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.08,179,1480,1191,1480,1072,370,179
"2017-04-28 15:21:14,415","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.72,168,1480,1185,1480,1074,370,168
"2017-04-28 15:23:26,051","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.12,157,1480,1179,1480,1074,370,157
"2017-04-28 15:25:37,972","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.52,152,1480,1213,1480,1074,370,152
"2017-04-28 15:27:48,407","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.26,178,1480,1166,1480,1074,370,178
"2017-04-28 15:29:58,630","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,11.01,147,1480,1179,1480,1069,370,147
"2017-04-28 15:32:08,343","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.36,159,1480,1185,1480,1079,370,159
"2017-04-28 15:34:19,643","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.67,165,1480,1185,1480,1060,370,165
"2017-04-28 15:36:32,001","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.46,179,1480,1224,1480,1042,370,179
"2017-04-28 15:38:44,475","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.87,148,1480,1222,1480,1066,370,148
"2017-04-28 15:41:01,332","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.81,175,1480,1210,1480,1065,370,175
"2017-04-28 15:43:19,513","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.38,156,1480,1175,1480,1057,370,156
"2017-04-28 14:50:11,195","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.21,151,1480,1158,1480,1063,370,151
"2017-04-28 14:52:22,137","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.94,153,1480,1193,1480,1062,370,153
"2017-04-28 14:54:33,449","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.63,156,1480,1186,1480,1062,370,156
"2017-04-28 14:56:44,188","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.43,174,1480,1207,1480,1065,370,174
"2017-04-28 14:58:54,027","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.96,150,1480,1203,1480,1068,370,150
"2017-04-28 15:01:06,268","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.32,156,1480,1186,1480,1075,370,156
"2017-04-28 15:03:17,313","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.58,186,1480,1184,1480,1091,370,186
"2017-04-28 15:05:32,719","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.26,164,1480,1178,1480,1083,370,164
"2017-04-28 15:07:44,790","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,12.87,160,1480,1164,1480,1073,370,160
"2017-04-28 15:09:56,943","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.55,153,1480,1211,1480,1055,370,153
"2017-04-28 15:12:07,475","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.07,157,1480,1203,1480,1058,370,157
"2017-04-28 15:14:16,623","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,11.74,149,1480,1188,1480,1061,370,149
"2017-04-28 15:16:30,755","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.17,148,1480,1180,1480,1056,370,148
"2017-04-28 15:18:43,210","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.89,165,1480,1230,1480,1083,370,165
"2017-04-28 15:20:54,139","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.55,178,1480,1213,1480,1074,370,178
"2017-04-28 15:23:04,086","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.87,145,1480,1172,1480,1089,370,145
"2017-04-28 15:25:17,487","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.67,167,1480,1184,1480,1090,370,167
"2017-04-28 15:27:30,705","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,14.34,137,1480,1181,1480,1080,370,137
"2017-04-28 15:29:39,504","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,11.38,165,1480,1186,1480,1066,370,165
"2017-04-28 15:31:50,839","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.30,170,1480,1195,1480,1058,370,170
"2017-04-28 15:34:01,164","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.03,155,1480,1207,1480,1065,370,155
"2017-04-28 15:36:14,545","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.02,158,1480,1196,1480,1053,370,158
"2017-04-28 15:38:27,476","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.11,161,1480,1207,1480,1078,370,161
"2017-04-28 15:40:41,427","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,15.19,166,1480,1193,1480,1082,370,166
"2017-04-28 15:42:53,390","20,20,20","20,20,20",150,12,12,12,True,LinearRegression,4,13.51,142,1480,1189,1480,1061,370,142
