"2017-05-02 06:00:42,757",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),Fully correct seq.,Mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-02 06:19:33,220","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.37,500,100,50,0,0,1094,0,2714,0,1249
"2017-05-02 06:22:24,835","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1107,0,2814,0,1407
"2017-05-02 06:25:20,011","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.27,500,100,50,0,0,1122,0,2814,0,1398
"2017-05-02 06:28:14,620","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.13,500,100,50,0,0,1107,0,2199,0,1018
"2017-05-02 06:31:02,891","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1049,0,2914,0,1421
"2017-05-02 06:33:57,619","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.47,500,100,50,0,0,1054,0,3036,0,1334
"2017-05-02 06:36:50,521","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.55,500,100,50,0,0,1050,0,2356,0,1034
"2017-05-02 06:39:42,587","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.49,500,100,50,0,0,1073,0,2834,0,1567
"2017-05-02 06:42:34,001","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.34,500,100,50,0,0,1063,0,2835,0,1339
"2017-05-02 06:45:25,673","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.18,500,100,50,0,0,1095,0,2359,0,1151
"2017-05-02 06:48:13,331","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1057,0,2152,0,1250
"2017-05-02 06:51:05,192","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.28,500,100,50,0,0,1122,0,2519,0,1073
"2017-05-02 06:54:40,163","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,45.56,500,100,50,0,0,1069,0,2460,0,1100
"2017-05-02 06:58:14,933","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,46.05,500,100,50,0,0,1076,0,2608,0,1190
"2017-05-02 06:05:55,054","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.43,500,100,50,0,0,1076,0,2708,0,1288
"2017-05-02 06:08:47,550","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.52,500,100,50,0,0,1067,0,2388,0,1326
"2017-05-02 06:11:39,698","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.32,500,100,50,0,0,1055,0,2494,0,1163
"2017-05-02 06:14:39,498","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.72,500,100,50,0,0,1072,0,2663,0,1254
"2017-05-02 06:17:38,360","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.68,500,100,50,0,0,1082,0,2780,0,1508
"2017-05-02 06:20:32,078","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.28,500,100,50,0,0,1073,0,2790,0,1364
"2017-05-02 06:23:27,556","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.26,500,100,50,0,0,1112,0,2598,0,1333
"2017-05-02 06:26:18,745","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.39,500,100,50,0,0,1055,0,1968,0,1006
"2017-05-02 06:29:10,563","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,39.01,500,100,50,0,0,1063,0,2197,0,1001
"2017-05-02 06:31:59,386","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.49,500,100,50,0,0,1093,0,2295,0,1377
"2017-05-02 06:34:50,674","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.58,500,100,50,0,0,1100,0,2460,0,1200
"2017-05-02 06:37:42,952","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.50,500,100,50,0,0,1074,0,2659,0,1255
"2017-05-02 06:40:33,684","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.44,500,100,50,0,0,1144,0,2383,0,1037
"2017-05-02 06:43:23,359","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.62,500,100,50,0,0,1072,0,2840,0,1263
"2017-05-02 06:46:15,353","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.74,500,100,50,0,0,1082,0,2662,0,1169
"2017-05-02 06:49:03,476","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.64,500,100,50,0,0,1078,0,2538,0,1168
"2017-05-02 06:52:05,954","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,41.06,500,100,50,0,0,1075,0,2059,0,1302
"2017-05-02 06:55:37,959","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,46.35,500,100,50,0,0,1054,0,2861,0,1330
"2017-05-02 06:59:07,184","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,46.41,500,100,50,0,0,1054,0,2832,0,1468
"2017-05-02 07:02:39,597","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,47.26,500,100,50,0,0,1106,0,2928,0,1548
"2017-05-02 07:06:14,431","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,47.13,500,100,50,0,0,1087,0,2618,0,1428
"2017-05-02 07:09:50,450","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,47.09,500,100,50,0,0,1092,0,2689,0,1289
"2017-05-02 07:13:14,996","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,45.68,500,100,50,0,0,1094,0,2424,0,1135
"2017-05-02 07:16:45,125","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,45.10,500,100,50,0,0,1079,0,2734,0,1428
"2017-05-02 07:20:15,229","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,46.59,500,100,50,0,0,1068,0,2374,0,1117
"2017-05-02 05:40:00,266","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.53,500,100,50,0,0,1094,0,2419,0,1117
"2017-05-02 05:42:49,647","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.53,500,100,50,0,0,1113,0,2315,0,1073
"2017-05-02 05:45:40,390","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.57,500,100,50,0,0,1092,0,2613,0,1375
"2017-05-02 05:48:26,168","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.47,500,100,50,0,0,1077,0,2721,0,1583
"2017-05-02 05:51:12,931","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.44,500,100,50,0,0,1082,0,2797,0,1632
"2017-05-02 05:54:06,338","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.46,500,100,50,0,0,1128,0,2514,0,1175
"2017-05-02 05:57:00,043","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.48,500,100,50,0,0,1048,0,2183,0,1137
"2017-05-02 05:59:50,215","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1074,0,2079,0,1414
"2017-05-02 06:02:39,283","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.57,500,100,50,0,0,1083,0,2466,0,1223
"2017-05-02 06:05:31,383","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.14,500,100,50,0,0,1083,0,2577,0,1095
"2017-05-02 06:08:23,022","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.44,500,100,50,0,0,1052,0,2985,0,1393
"2017-05-02 06:11:13,883","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.40,500,100,50,0,0,1096,0,2575,0,1259
"2017-05-02 06:14:05,069","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.31,500,100,50,0,0,1072,0,2820,0,1370
"2017-05-02 06:16:57,767","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.36,500,100,50,0,0,1058,0,2326,0,1100
"2017-05-02 06:19:43,909","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.02,500,100,50,0,0,1065,0,2501,0,1088
"2017-05-02 06:22:31,389","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,37.91,500,100,50,0,0,1125,0,2715,0,1167
"2017-05-02 06:25:18,693","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.38,500,100,50,0,0,1104,0,2833,0,1298
"2017-05-02 06:28:09,091","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.44,500,100,50,0,0,1104,0,2006,0,1039
"2017-05-02 06:30:57,384","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.27,500,100,50,0,0,1084,0,2305,0,1058
"2017-05-02 06:33:45,960","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.51,500,100,50,0,0,1071,0,2678,0,1239
"2017-05-02 06:36:35,485","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.09,500,100,50,0,0,1064,0,2837,0,1317
"2017-05-02 06:39:23,315","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.26,500,100,50,0,0,1097,0,2700,0,1205
"2017-05-02 06:42:07,797","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.09,500,100,50,0,0,1074,0,2552,0,1466
"2017-05-02 06:44:54,149","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.39,500,100,50,0,0,1066,0,2565,0,1096
"2017-05-02 06:47:45,073","16,16,16","20,20,20",60,7,7,7,True,LinearRegression,38.13,500,100,50,0,0,1093,0,2659,0,1427
