"2017-04-28 01:20:04,945",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,
"2017-04-28 01:27:22,138","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.22,123,1480,1019,1480,907,370,123
"2017-04-28 01:29:14,153","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.30,120,1480,1008,1480,946,370,120
"2017-04-28 01:31:05,510","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.21,117,1480,1042,1480,956,370,117
"2017-04-28 01:32:57,467","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.10,132,1480,994,1480,944,370,132
"2017-04-28 01:34:50,186","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.17,130,1480,1024,1480,948,370,130
"2017-04-28 01:36:43,267","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.06,119,1480,1010,1480,938,370,119
"2017-04-28 01:38:34,553","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.92,114,1480,1021,1480,916,370,114
"2017-04-28 01:40:26,523","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.33,112,1480,1001,1480,924,370,112
"2017-04-28 01:42:17,671","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.38,119,1480,994,1480,963,370,119
"2017-04-28 01:44:10,078","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.41,125,1480,966,1480,917,370,125
"2017-04-28 01:46:02,488","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.51,130,1480,990,1480,943,370,130
"2017-04-28 01:47:55,144","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.17,117,1480,989,1480,959,370,117
"2017-04-28 01:49:47,249","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.44,109,1480,982,1480,965,370,109
"2017-04-28 01:51:40,893","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.40,127,1480,995,1480,933,370,127
"2017-04-28 01:53:32,785","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.93,107,1480,1010,1480,906,370,107
"2017-04-28 01:55:25,183","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.09,120,1480,1053,1480,938,370,120
"2017-04-28 01:57:17,277","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.92,125,1480,1028,1480,935,370,125
"2017-04-28 01:59:08,930","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.09,114,1480,1030,1480,933,370,114
"2017-04-28 02:01:01,168","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.21,118,1480,982,1480,930,370,118
"2017-04-28 02:02:53,723","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.69,132,1480,982,1480,904,370,132
"2017-04-28 02:04:46,598","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.23,116,1480,1028,1480,939,370,116
"2017-04-28 02:06:39,720","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.08,107,1480,1016,1480,934,370,107
"2017-04-28 01:21:23,997","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.43,120,1480,1009,1480,944,370,120
"2017-04-28 01:23:16,887","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.03,131,1480,1011,1480,950,370,131
"2017-04-28 01:25:09,982","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.91,115,1480,995,1480,917,370,115
"2017-04-28 01:27:01,939","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.97,120,1480,1050,1480,967,370,120
"2017-04-28 01:28:54,411","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.87,122,1480,1006,1480,923,370,122
"2017-04-28 01:30:48,008","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.17,113,1480,986,1480,943,370,113
"2017-04-28 01:32:40,910","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.99,129,1480,989,1480,945,370,129
"2017-04-28 01:34:34,180","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.75,108,1480,1022,1480,974,370,108
"2017-04-28 01:36:28,741","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.03,117,1480,1002,1480,927,370,117
"2017-04-28 01:38:22,842","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.97,134,1480,996,1480,936,370,134
"2017-04-28 01:40:17,353","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.34,120,1480,1033,1480,968,370,120
"2017-04-28 01:42:10,676","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.18,114,1480,1014,1480,917,370,114
"2017-04-28 01:44:04,974","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.10,124,1480,1009,1480,954,370,124
"2017-04-28 01:45:59,328","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.09,131,1480,1005,1480,919,370,131
"2017-04-28 01:47:52,155","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.07,117,1480,1026,1480,924,370,117
"2017-04-28 01:49:45,742","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.07,112,1480,1024,1480,917,370,112
"2017-04-28 01:51:40,172","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.22,116,1480,991,1480,956,370,116
"2017-04-28 01:53:33,730","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.96,119,1480,996,1480,897,370,119
"2017-04-28 01:55:26,701","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.17,119,1480,1004,1480,907,370,119
"2017-04-28 01:57:19,258","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.19,113,1480,990,1480,916,370,113
"2017-04-28 01:59:13,821","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.36,110,1480,1026,1480,939,370,110
"2017-04-28 02:01:07,252","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.90,130,1480,988,1480,911,370,130
"2017-04-28 02:02:59,628","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.76,134,1480,1000,1480,903,370,134
"2017-04-28 02:04:53,471","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,14.04,112,1480,1018,1480,941,370,112
"2017-04-28 02:06:46,856","20,20,20","20,20,20",41,12,12,12,True,LinearRegression,4,13.88,100,1480,1004,1480,913,370,100
"2017-06-06 12:00:24,163","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.54,103,1480,1008,1480,926,370,103
"2017-06-06 12:02:37,381","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.23,118,1480,1007,1480,915,370,118
"2017-06-06 12:04:49,530","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.43,112,1480,1003,1480,919,370,112
"2017-06-06 12:06:54,385","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.10,116,1480,991,1480,949,370,116
"2017-06-06 12:08:56,284","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,14.22,120,1480,1014,1480,926,370,120
"2017-06-06 12:11:02,710","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.82,124,1480,1015,1480,949,370,124
"2017-06-06 12:13:09,338","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,12.78,125,1480,991,1480,934,370,125
"2017-06-06 12:15:18,486","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,15.29,117,1480,992,1480,920,370,117
"2017-06-06 12:17:26,844","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.37,122,1480,1001,1480,901,370,122
"2017-06-06 12:19:34,179","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.97,112,1480,1023,1480,907,370,112
"2017-06-06 12:21:42,340","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.46,138,1480,1023,1480,955,370,138
"2017-06-06 12:23:50,631","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,14.59,116,1480,1017,1480,907,370,116
"2017-06-06 12:25:58,198","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.86,130,1480,974,1480,913,370,130
"2017-06-06 12:28:06,605","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,15.07,116,1480,1017,1480,922,370,116
"2017-06-06 12:30:14,455","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,14.78,116,1480,1015,1480,916,370,116
"2017-06-06 12:32:23,281","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,15.30,122,1480,1043,1480,919,370,122
"2017-06-06 12:34:31,040","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,15.69,111,1480,1003,1480,934,370,111
"2017-06-06 12:36:41,730","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,16.26,127,1480,1015,1480,933,370,127
"2017-06-06 12:38:49,540","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,14.63,106,1480,1020,1480,919,370,106
"2017-06-06 12:40:58,367","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,14.76,119,1480,1041,1480,945,370,119
"2017-06-06 12:43:07,146","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.89,121,1480,996,1480,947,370,121
"2017-06-06 12:45:14,694","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,13.23,133,1480,1033,1480,910,370,133
"2017-06-06 12:47:24,686","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,15.37,138,1480,1007,1480,936,370,138
"2017-06-06 12:49:32,804","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,14.37,109,1480,1012,1480,942,370,109
"2017-06-06 12:51:39,210","20,20,20","20,20,20","41,41,41",12,12,12,True,LinearRegression,4,14.80,113,1480,1025,1480,924,370,113
