"2017-04-28 00:31:18,479",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,
"2017-04-28 01:19:51,480","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,14.03,153,1480,1076,1480,1023,370,153
"2017-06-06 11:59:39,612","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,12.18,147,1480,1082,1480,1029,370,147
"2017-06-06 12:01:51,095","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,11.67,157,1480,1088,1480,1034,370,157
"2017-06-06 12:04:02,911","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.93,161,1480,1110,1480,1045,370,161
"2017-06-06 12:06:13,985","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,11.21,151,1480,1105,1480,1011,370,151
"2017-06-06 12:08:24,979","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,14.04,153,1480,1074,1480,1033,370,153
"2017-06-06 12:10:35,598","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.25,150,1480,1104,1480,1053,370,150
"2017-06-06 12:12:46,692","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,12.16,138,1480,1044,1480,1022,370,138
"2017-06-06 12:14:57,339","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,12.15,152,1480,1142,1480,1051,370,152
"2017-06-06 12:17:11,225","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,14.96,159,1480,1120,1480,1008,370,159
"2017-06-06 12:19:23,928","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,12.75,144,1480,1099,1480,1038,370,144
"2017-06-06 12:21:38,186","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,15.79,165,1480,1083,1480,1035,370,165
"2017-06-06 12:23:52,808","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,14.99,165,1480,1081,1480,1021,370,165
"2017-06-06 12:26:03,099","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.46,145,1480,1127,1480,1042,370,145
"2017-06-06 12:28:13,723","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,11.99,157,1480,1117,1480,1028,370,157
"2017-06-06 12:30:26,222","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.80,161,1480,1114,1480,1041,370,161
"2017-06-06 12:32:39,622","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.93,156,1480,1103,1480,1056,370,156
"2017-06-06 12:34:51,575","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.17,151,1480,1087,1480,1045,370,151
"2017-06-06 12:37:03,559","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.67,146,1480,1110,1480,1028,370,146
"2017-06-06 12:39:13,709","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.61,167,1480,1125,1480,1028,370,167
"2017-06-06 12:41:24,124","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.25,134,1480,1096,1480,1077,370,134
"2017-06-06 12:43:35,630","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,12.55,153,1480,1111,1480,1041,370,153
"2017-06-06 12:45:46,882","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,12.32,160,1480,1098,1480,1015,370,160
"2017-06-06 12:48:00,230","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,13.90,156,1480,1096,1480,1029,370,156
"2017-06-06 12:50:15,112","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,14.39,149,1480,1127,1480,1033,370,149
"2017-06-06 12:52:27,408","20,20,20","20,20,20","22,22,22",12,12,12,True,LinearRegression,4,12.46,150,1480,1116,1480,1014,370,150
"2017-04-28 00:33:24,307","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.15,156,1480,1090,1480,994,370,156
"2017-04-28 00:35:20,213","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,11.99,162,1480,1098,1480,1053,370,162
"2017-04-28 00:37:16,200","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.59,149,1480,1078,1480,1000,370,149
"2017-04-28 00:39:12,329","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.11,136,1480,1087,1480,1039,370,136
"2017-04-28 00:41:09,098","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.86,165,1480,1114,1480,1010,370,165
"2017-04-28 00:43:04,323","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.79,155,1480,1116,1480,1025,370,155
"2017-04-28 00:45:00,866","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.70,154,1480,1099,1480,1033,370,154
"2017-04-28 00:47:00,864","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,14.76,141,1480,1100,1480,1039,370,141
"2017-04-28 00:48:56,582","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,11.96,142,1480,1135,1480,1024,370,142
"2017-04-28 00:50:52,540","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.52,151,1480,1150,1480,1050,370,151
"2017-04-28 00:52:50,284","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.48,160,1480,1082,1480,1040,370,160
"2017-04-28 00:54:45,703","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.67,139,1480,1067,1480,1043,370,139
"2017-04-28 00:56:41,214","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.86,152,1480,1076,1480,1011,370,152
"2017-04-28 00:58:39,560","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.68,158,1480,1115,1480,1050,370,158
"2017-04-28 01:00:37,075","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.49,155,1480,1102,1480,1063,370,155
"2017-04-28 01:02:35,238","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.82,154,1480,1102,1480,1062,370,154
"2017-04-28 01:04:30,907","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.29,147,1480,1097,1480,1024,370,147
"2017-04-28 01:06:27,308","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.87,145,1480,1082,1480,1049,370,145
"2017-04-28 01:08:24,710","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.00,162,1480,1096,1480,1014,370,162
"2017-04-28 01:10:19,717","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,11.83,157,1480,1120,1480,1050,370,157
"2017-04-28 01:12:15,202","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.52,157,1480,1104,1480,1010,370,157
"2017-04-28 01:14:10,644","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,12.18,146,1480,1108,1480,1018,370,146
"2017-04-28 01:16:08,778","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.14,148,1480,1107,1480,1048,370,148
"2017-04-28 01:18:06,002","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.31,150,1480,1122,1480,1032,370,150
"2017-04-28 01:20:04,146","20,20,20","20,20,20",22,12,12,12,True,LinearRegression,4,13.01,153,1480,1116,1480,1010,370,153
