"2017-05-23 16:44:44,366",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-05-23 16:46:44,914","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.69,111,1480,985,1480,872,370,111
"2017-05-23 16:47:44,910","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.58,106,1480,960,1480,859,370,106
"2017-05-23 16:48:45,656","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.70,111,1480,975,1480,883,370,111
"2017-05-23 16:49:46,014","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.80,115,1480,932,1480,905,370,115
"2017-05-23 16:50:46,372","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.57,116,1480,938,1480,863,370,116
"2017-05-23 16:51:46,537","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.62,108,1480,991,1480,905,370,108
"2017-05-23 16:52:48,543","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.67,107,1480,947,1480,856,370,107
"2017-05-23 16:53:51,443","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.76,120,1480,971,1480,906,370,120
"2017-05-23 16:54:52,728","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.90,109,1480,955,1480,888,370,109
"2017-05-23 16:55:54,030","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.85,90,1480,985,1480,878,370,90
"2017-05-23 16:56:55,745","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,6.54,106,1480,972,1480,874,370,106
"2017-05-23 16:57:56,896","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.66,113,1480,945,1480,860,370,113
"2017-05-23 16:58:56,932","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.45,101,1480,947,1480,892,370,101
"2017-05-23 16:59:57,446","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.72,114,1480,995,1480,895,370,114
"2017-05-23 17:00:58,640","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.72,109,1480,986,1480,884,370,109
"2017-05-23 17:01:58,346","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,6.25,107,1480,974,1480,894,370,107
"2017-05-23 17:03:00,220","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.41,118,1480,991,1480,896,370,118
"2017-05-23 17:04:02,773","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,6.66,113,1480,966,1480,884,370,113
"2017-05-23 17:05:02,233","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.15,129,1480,957,1480,868,370,129
"2017-05-23 17:06:02,336","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.22,106,1480,962,1480,851,370,106
"2017-05-23 17:07:05,610","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.43,110,1480,950,1480,852,370,110
"2017-05-23 17:08:08,422","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.13,105,1480,922,1480,886,370,105
"2017-05-23 17:09:08,721","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.17,111,1480,934,1480,869,370,111
"2017-05-23 17:10:09,092","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,7.51,102,1480,944,1480,862,370,102
"2017-05-23 16:45:57,211","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,8.65,103,1480,951,1480,853,370,103
"2017-05-23 16:47:21,186","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,14.72,100,1480,938,1480,875,370,100
"2017-05-23 16:48:39,028","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,11.87,111,1480,958,1480,870,370,111
"2017-05-23 16:50:00,911","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,13.96,108,1480,979,1480,876,370,108
"2017-05-23 16:51:21,621","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,13.63,93,1480,958,1480,886,370,93
"2017-05-23 16:52:36,659","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,8.67,91,1480,966,1480,867,370,91
"2017-05-23 16:53:57,220","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,12.22,108,1480,951,1480,874,370,108
"2017-05-23 16:55:11,096","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,8.35,88,1480,936,1480,862,370,88
"2017-05-23 16:56:35,780","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,15.19,112,1480,994,1480,867,370,112
"2017-05-23 16:57:50,186","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,9.52,116,1480,953,1480,876,370,116
"2017-05-23 16:59:13,544","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,14.07,102,1480,972,1480,870,370,102
"2017-05-23 17:00:30,955","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,11.51,112,1480,948,1480,876,370,112
"2017-05-23 17:01:44,130","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,8.84,111,1480,1002,1480,880,370,111
"2017-05-23 17:03:03,236","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,11.63,107,1480,953,1480,865,370,107
"2017-05-23 17:04:21,467","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,10.60,115,1480,987,1480,906,370,115
"2017-05-23 17:05:34,872","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,8.48,99,1480,960,1480,904,370,99
"2017-05-23 17:06:59,129","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,15.51,105,1480,944,1480,882,370,105
"2017-05-23 17:08:13,831","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,9.66,101,1480,971,1480,878,370,101
"2017-05-23 17:09:37,075","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,14.10,99,1480,936,1480,892,370,99
"2017-05-23 17:10:54,089","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,11.57,107,1480,977,1480,889,370,107
"2017-05-23 17:12:14,012","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,12.24,106,1480,946,1480,870,370,106
"2017-05-23 17:13:33,593","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,12.42,102,1480,946,1480,865,370,102
"2017-05-23 17:14:49,872","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,10.58,109,1480,963,1480,884,370,109
"2017-05-23 17:16:11,263","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,12.85,109,1480,953,1480,874,370,109
"2017-05-23 17:17:24,808","20,20,20","10,10,10","90,90,90",12,12,12,True,LinearRegression,4,9.39,102,1480,962,1480,843,370,102
