"2017-04-28 12:57:55,234",Is,Rs,Rule,Input size,Input area,Automaton size,Concat before,Estimator,D,Tot. fit time,Final misclassif.,1 out of,1 misclassif,2 out of,2 misclassif,3 out of,3 misclassif
"2017-06-06 12:32:09,740","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,14.78,138,1480,1090,1480,1004,370,138
"2017-06-06 12:34:16,321","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,15.29,135,1480,1061,1480,1025,370,135
"2017-06-06 12:36:23,729","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,15.55,168,1480,1060,1480,1039,370,168
"2017-06-06 12:38:25,560","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,12.23,151,1480,1097,1480,1006,370,151
"2017-06-06 12:40:31,648","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,14.72,152,1480,1062,1480,1005,370,152
"2017-06-06 12:42:37,860","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,15.01,163,1480,1078,1480,987,370,163
"2017-06-06 12:44:41,322","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,14.34,153,1480,1085,1480,982,370,153
"2017-06-06 12:46:47,415","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,15.82,165,1480,1065,1480,1012,370,165
"2017-06-06 12:48:51,198","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,13.47,177,1480,1083,1480,1017,370,177
"2017-06-06 12:50:55,094","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,13.73,131,1480,1098,1480,997,370,131
"2017-06-06 12:53:03,312","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,15.23,146,1480,1053,1480,1007,370,146
"2017-06-06 12:55:09,790","20,20,20","20,20,20","182,182,182",12,12,12,True,LinearRegression,4,14.21,155,1480,1070,1480,1010,370,155
"2017-04-28 13:00:02,519","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.83,143,1480,1101,1480,1006,370,143
"2017-04-28 13:02:12,834","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.55,151,1480,1095,1480,991,370,151
"2017-04-28 13:04:21,395","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.51,165,1480,1081,1480,997,370,165
"2017-04-28 13:06:33,214","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.40,166,1480,1060,1480,996,370,166
"2017-04-28 13:08:45,756","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.65,148,1480,1042,1480,994,370,148
"2017-04-28 13:10:56,386","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,16.74,135,1480,1085,1480,995,370,135
"2017-04-28 13:13:08,223","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.27,140,1480,1072,1480,985,370,140
"2017-04-28 13:15:21,159","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.15,166,1480,1087,1480,1007,370,166
"2017-04-28 13:17:32,750","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.27,150,1480,1071,1480,983,370,150
"2017-04-28 13:19:42,559","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.97,164,1480,1074,1480,1019,370,164
"2017-04-28 13:21:56,056","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.63,157,1480,1061,1480,1037,370,157
"2017-04-28 13:24:11,757","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.38,156,1480,1062,1480,1025,370,156
"2017-04-28 13:26:23,435","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.40,142,1480,1114,1480,1030,370,142
"2017-04-28 13:28:28,858","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.86,154,1480,1087,1480,1032,370,154
"2017-04-28 13:30:37,026","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.60,150,1480,1059,1480,1000,370,150
"2017-04-28 13:32:52,784","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.07,151,1480,1079,1480,977,370,151
"2017-04-28 13:35:06,760","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.24,135,1480,1082,1480,1020,370,135
"2017-04-28 13:37:20,117","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.11,153,1480,1059,1480,955,370,153
"2017-04-28 13:39:32,635","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.74,138,1480,1080,1480,1011,370,138
"2017-04-28 13:41:44,331","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.86,152,1480,1101,1480,1015,370,152
"2017-04-28 13:43:57,051","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.30,148,1480,1087,1480,1030,370,148
"2017-04-28 13:46:09,722","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.57,162,1480,1100,1480,994,370,162
"2017-04-28 13:48:18,317","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.26,153,1480,1045,1480,984,370,153
"2017-04-28 13:50:25,451","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.58,144,1480,1042,1480,1032,370,144
"2017-04-28 13:52:38,104","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.38,141,1480,1076,1480,985,370,141
"2017-04-28 13:00:00,348","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.17,138,1480,1039,1480,985,370,138
"2017-04-28 13:02:07,885","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,11.90,144,1480,1080,1480,978,370,144
"2017-04-28 13:04:16,709","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.45,163,1480,1062,1480,1000,370,163
"2017-04-28 13:06:28,153","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.69,134,1480,1078,1480,1016,370,134
"2017-04-28 13:08:37,957","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.57,148,1480,1100,1480,980,370,148
"2017-04-28 13:10:47,800","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.30,147,1480,1087,1480,985,370,147
"2017-04-28 13:13:01,547","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.66,154,1480,1090,1480,993,370,154
"2017-04-28 13:15:10,319","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.83,161,1480,1086,1480,1008,370,161
"2017-04-28 13:17:21,728","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.45,144,1480,1054,1480,992,370,144
"2017-04-28 13:19:32,717","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.34,150,1480,1106,1480,1001,370,150
"2017-04-28 13:21:43,274","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.38,154,1480,1126,1480,1032,370,154
"2017-04-28 13:23:52,331","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.69,158,1480,1087,1480,1039,370,158
"2017-04-28 13:25:58,883","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.94,146,1480,1072,1480,1004,370,146
"2017-04-28 13:28:01,249","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.33,150,1480,1109,1480,998,370,150
"2017-04-28 13:30:10,404","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.17,151,1480,1072,1480,1000,370,151
"2017-04-28 13:32:16,523","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.48,150,1480,1071,1480,1027,370,150
"2017-04-28 13:34:26,794","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.13,155,1480,1038,1480,1003,370,155
"2017-04-28 13:36:36,476","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.44,145,1480,1071,1480,1014,370,145
"2017-04-28 13:38:44,331","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.42,143,1480,1057,1480,980,370,143
"2017-04-28 13:40:53,037","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.11,148,1480,1051,1480,997,370,148
"2017-04-28 13:43:00,628","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.31,134,1480,1087,1480,1020,370,134
"2017-04-28 13:45:10,891","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,15.22,146,1480,1082,1480,985,370,146
"2017-04-28 13:47:24,393","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,14.28,138,1480,1092,1480,1004,370,138
"2017-04-28 13:49:33,837","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,12.70,156,1480,1064,1480,1048,370,156
"2017-04-28 13:51:43,846","20,20,20","20,20,20",182,12,12,12,True,LinearRegression,4,13.82,159,1480,1081,1480,973,370,159
